Date,BLK Equity,SPXT Index,H15T1Y Index
4/28/2005,76.739,1707.13,3.3
4/29/2005,76.985,1727.49,3.33
5/2/2005,76.821,1735.43,3.34
5/3/2005,77.026,1733.95,3.35
5/4/2005,76.543,1755.92,3.32
5/5/2005,76.379,1751.47,3.29
5/6/2005,76.79,1749.65,3.37
5/9/2005,78.074,1760.87,3.4
5/10/2005,77.591,1742.06,3.37
5/11/2005,77.94,1750.26,3.35
5/12/2005,77.642,1732.89,3.34
5/13/2005,77.755,1725.15,3.29
5/16/2005,78.659,1742.74,3.33
5/17/2005,78.967,1755.1,3.32
5/18/2005,80.662,1773.01,3.29
5/19/2005,80.354,1781.28,3.31
5/20/2005,80.323,1778.59,3.35
5/23/2005,80.159,1785.46,3.35
5/24/2005,79.594,1785.8,3.32
5/25/2005,79.676,1779.81,3.32
5/26/2005,80.2,1791.41,3.31
5/27/2005,80.21,1793.34,3.31
5/31/2005,80.128,1782.46,3.32
6/1/2005,79.799,1799.15,3.25
6/2/2005,79.594,1802.19,3.26
6/3/2005,79.779,1789.83,3.28
6/6/2005,79.882,1792.14,3.3
6/7/2005,79.562,1791.89,3.28
6/8/2005,77.943,1788.3,3.3
6/9/2005,79.15,1797.72,3.31
6/10/2005,79.882,1793.51,3.33
6/13/2005,80.572,1798.07,3.38
6/14/2005,80.428,1802.73,3.39
6/15/2005,80.572,1806.78,3.39
6/16/2005,80.655,1813.35,3.38
6/17/2005,80.49,1822.35,3.39
6/20/2005,80.676,1821.06,3.42
6/21/2005,80.16,1817.36,3.42
6/22/2005,80.315,1817.8,3.37
6/23/2005,79.139,1798.49,3.39
6/24/2005,78.614,1784.77,3.38
6/27/2005,79.882,1783.45,3.42
6/28/2005,81.964,1800.07,3.46
6/29/2005,82.253,1797.73,3.44
6/30/2005,82.944,1784.99,3.45
7/1/2005,83.717,1789.85,3.51
7/5/2005,84.336,1805.68,3.55
7/6/2005,86.449,1791.05,3.53
7/7/2005,85.15,1795.55,3.48
7/8/2005,84.696,1816.52,3.52
7/11/2005,86.109,1827.91,3.58
7/12/2005,86.862,1832.15,3.59
7/13/2005,86.325,1833.98,3.59
7/14/2005,86.769,1838.8,3.6
7/15/2005,86.346,1840.93,3.61
7/18/2005,86.078,1830.75,3.66
7/19/2005,85.872,1843.07,3.65
7/20/2005,85.727,1852.02,3.66
7/21/2005,85.253,1839.8,3.72
7/22/2005,84.851,1849.81,3.72
7/25/2005,85.573,1842.84,3.77
7/26/2005,86.593,1846.04,3.76
7/27/2005,87.944,1854.72,3.77
7/28/2005,87.532,1865.64,3.75
7/29/2005,87.635,1851.37,3.8
8/1/2005,86.985,1853.13,3.83
8/2/2005,87.099,1866.28,3.84
8/3/2005,87.233,1868.06,3.82
8/4/2005,86.191,1854.3,3.83
8/5/2005,85.016,1840.19,3.87
8/8/2005,84.779,1835.37,3.93
8/9/2005,85.903,1847.76,3.9
8/10/2005,87.119,1845.16,3.9
8/11/2005,86.573,1858.43,3.89
8/12/2005,87.026,1847.31,3.88
8/15/2005,88.027,1852.78,3.91
8/16/2005,87.016,1830.98,3.88
8/17/2005,87.594,1832.82,3.89
8/18/2005,87.893,1831.09,3.86
8/19/2005,88.109,1832.29,3.89
8/22/2005,87.635,1835.32,3.89
8/23/2005,87.49,1829.11,3.88
8/24/2005,86.862,1817.22,3.87
8/25/2005,86.614,1821.45,3.87
8/26/2005,86.758,1810.52,3.9
8/29/2005,86.913,1821.56,3.91
8/30/2005,85.604,1815.97,3.85
8/31/2005,85.006,1834.48,3.77
9/1/2005,86.744,1836.37,3.66
9/2/2005,85.916,1831.06,3.67
9/6/2005,87.179,1854.23,3.73
9/7/2005,86.848,1859,3.77
9/8/2005,86.299,1852,3.77
9/9/2005,86.848,1866.74,3.78
9/12/2005,88.42,1865.45,3.83
9/13/2005,86.92,1851.87,3.81
9/14/2005,86.413,1845.84,3.81
9/15/2005,86.713,1846.76,3.81
9/16/2005,87.179,1862.11,3.86
9/19/2005,88.41,1851.74,3.87
9/20/2005,90.19,1837.2,3.92
9/21/2005,87.913,1820.49,3.88
9/22/2005,88.7,1827.54,3.86
9/23/2005,88.596,1828.54,3.89
9/26/2005,88.193,1829.05,3.95
9/27/2005,88.389,1829.13,3.95
9/28/2005,89.352,1831.32,3.95
9/29/2005,91.328,1847.62,3.97
9/30/2005,91.701,1849.33,4.01
10/3/2005,92.218,1846.17,4.09
10/4/2005,92.704,1827.96,4.09
10/5/2005,91.535,1801.4,4.07
10/6/2005,90.728,1794.04,4.07
10/7/2005,91.266,1800.71,4.06
10/10/2005,90.355,1787.8,4.06
10/11/2005,89.259,1784.22,4.14
10/12/2005,87.417,1773.6,4.14
10/13/2005,86.372,1772.36,4.14
10/14/2005,87.748,1787.01,4.15
10/17/2005,87.748,1792.33,4.21
10/18/2005,86.599,1774.32,4.19
10/19/2005,94.784,1801.01,4.18
10/20/2005,92.973,1774.02,4.2
10/21/2005,93.025,1776.73,4.18
10/24/2005,93.749,1806.59,4.22
10/25/2005,95.695,1802.3,4.26
10/26/2005,96.233,1794.56,4.27
10/27/2005,96.668,1776,4.26
10/28/2005,96.461,1805.56,4.28
10/31/2005,98.095,1818.5,4.31
11/1/2005,97.63,1812.11,4.31
11/2/2005,98.613,1830.43,4.31
11/3/2005,98.603,1838.86,4.33
11/4/2005,99.875,1839.16,4.34
11/7/2005,100.124,1843.27,4.36
11/8/2005,101.272,1837.8,4.34
11/9/2005,102.7,1841,4.37
11/10/2005,103.88,1856.9,4.34
11/11/2005,105.122,1862.56,4.34
11/14/2005,104.997,1861.25,4.4
11/15/2005,103.476,1854.28,4.38
11/16/2005,101.541,1857.97,4.34
11/17/2005,107.626,1875.49,4.32
11/18/2005,108.309,1883.99,4.34
11/21/2005,108.681,1893.93,4.33
11/22/2005,111.91,1903.66,4.26
11/23/2005,112.551,1910.39,4.31
11/25/2005,114.859,1914.4,4.29
11/28/2005,112.686,1898.37,4.32
11/29/2005,112.675,1898.74,4.35
11/30/2005,111.589,1887.28,4.34
12/1/2005,113.565,1910.23,4.36
12/2/2005,114.177,1910.86,4.35
12/5/2005,113.513,1906.42,4.39
12/6/2005,114.136,1908.89,4.36
12/7/2005,112.393,1899.69,4.35
12/8/2005,112.745,1897.57,4.3
12/9/2005,113.358,1902.92,4.33
12/12/2005,114.644,1904.59,4.38
12/13/2005,115.786,1915.3,4.37
12/14/2005,117.062,1923.43,4.32
12/15/2005,117.716,1920.85,4.33
12/16/2005,116.927,1915.4,4.32
12/19/2005,115.433,1904.21,4.38
12/20/2005,113.825,1903.81,4.39
12/21/2005,111.314,1908.65,4.38
12/22/2005,112.714,1917.16,4.35
12/23/2005,112.87,1918.25,4.33
12/27/2005,112.6,1899.93,4.35
12/28/2005,112.061,1902.74,4.34
12/29/2005,111.812,1897.2,4.35
12/30/2005,112.559,1887.94,4.38
1/3/2006,113.098,1918.96,4.38
1/4/2006,113.285,1926.39,4.35
1/5/2006,112.061,1926.44,4.36
1/6/2006,114.572,1945.01,4.38
1/9/2006,115.9,1952.13,4.39
1/10/2006,116.377,1951.53,4.42
1/11/2006,114.675,1958.56,4.44
1/12/2006,116.201,1946.28,4.42
1/13/2006,116.885,1948.64,4.4
1/17/2006,115.993,1941.57,4.42
1/18/2006,115.07,1934.21,4.42
1/19/2006,123.837,1944.98,4.43
1/20/2006,131.775,1909.35,4.44
1/23/2006,132.999,1912.91,4.45
1/24/2006,133.809,1917.54,4.46
1/25/2006,134.359,1914.28,4.51
1/26/2006,140.086,1928.17,4.52
1/27/2006,138.125,1943.34,4.54
1/30/2006,138.416,1945.66,4.59
1/31/2006,137.793,1937.93,4.58
2/1/2006,134.411,1941.75,4.6
2/2/2006,133.912,1924.67,4.61
2/3/2006,134.535,1914.5,4.62
2/6/2006,135.459,1916.04,4.66
2/7/2006,135.085,1900.58,4.65
2/8/2006,136.04,1917.84,4.66
2/9/2006,139.36,1915.1,4.66
2/10/2006,136.455,1920,4.7
2/13/2006,147.329,1914.02,4.7
2/14/2006,151.448,1933.46,4.71
2/15/2006,156.937,1940.68,4.7
2/16/2006,156.574,1955.06,4.69
2/17/2006,152.091,1951.83,4.68
2/21/2006,150.732,1945.45,4.73
2/22/2006,149.85,1960.26,4.69
2/23/2006,147.132,1953.37,4.73
2/24/2006,148.895,1956.14,4.73
2/27/2006,148.895,1963.58,4.76
2/28/2006,147.443,1943.19,4.73
3/1/2006,147.972,1959.76,4.74
3/2/2006,147.858,1956.6,4.74
3/3/2006,147.1,1953.74,4.75
3/6/2006,143.125,1940.2,4.77
3/7/2006,141.897,1936.68,4.77
3/8/2006,139.16,1941.17,4.76
3/9/2006,137.422,1931.73,4.76
3/10/2006,137.63,1945.92,4.77
3/13/2006,139.712,1950.39,4.8
3/14/2006,143.156,1970.65,4.75
3/15/2006,144.467,1979.21,4.77
3/16/2006,145.685,1982.76,4.72
3/17/2006,146.174,1985.69,4.74
3/20/2006,145.685,1982.4,4.74
3/21/2006,145.123,1970.5,4.79
3/22/2006,145.373,1982.4,4.78
3/23/2006,144.54,1977.29,4.8
3/24/2006,145.123,1979.24,4.76
3/27/2006,145.279,1977.19,4.77
3/28/2006,143.718,1964.47,4.82
3/29/2006,145.383,1979.51,4.83
3/30/2006,145.435,1975.6,4.84
3/31/2006,145.695,1967.38,4.82
4/3/2006,148.047,1971.92,4.86
4/4/2006,151.003,1984.47,4.85
4/5/2006,152.887,1993.21,4.82
4/6/2006,153.667,1989.87,4.85
4/7/2006,153.563,1969.3,4.86
4/10/2006,154,1971.03,4.89
4/11/2006,148.203,1956.11,4.88
4/12/2006,150.784,1958.49,4.91
4/13/2006,148.817,1960.01,4.95
4/17/2006,148.994,1954.25,4.93
4/18/2006,153.501,1988.18,4.88
4/19/2006,162.669,1991.84,4.89
4/20/2006,158.184,1994.23,4.9
4/21/2006,156.935,1993.99,4.9
4/24/2006,154.167,1989.2,4.92
4/25/2006,153.74,1979.51,4.95
4/26/2006,159.12,1985.28,4.98
4/27/2006,159.724,1992.39,4.93
4/28/2006,157.705,1993.79,4.9
5/1/2006,148.661,1985.55,4.97
5/2/2006,150.899,1997.75,4.96
5/3/2006,150.857,1989.97,4.98
5/4/2006,152.626,1996.74,5
5/5/2006,156.883,2017.34,4.98
5/8/2006,148.287,2015.84,5.01
5/9/2006,147.756,2016.59,5.01
5/10/2006,147.902,2013.99,5.02
5/11/2006,146.674,1988.56,4.99
5/12/2006,145.581,1966.27,5
5/15/2006,144.145,1971.45,5.01
5/16/2006,145.123,1967.79,4.98
5/17/2006,141.429,1935.18,4.99
5/18/2006,137.172,1922.32,4.96
5/19/2006,137.838,1930.27,4.98
5/22/2006,136.038,1922.72,4.99
5/23/2006,138.151,1914.38,5
5/24/2006,141.023,1917.48,4.97
5/25/2006,142.032,1939.52,5
5/26/2006,142.886,1950.87,5
5/30/2006,138.286,1920.09,5.02
5/31/2006,139.451,1936.41,5.07
6/1/2006,138.931,1960.28,5.05
6/2/2006,141.585,1964.11,4.98
6/5/2006,141.439,1929.23,5.02
6/6/2006,138.297,1927.13,5.03
6/7/2006,137.806,1915.77,5.05
6/8/2006,138.172,1918.59,5.04
6/9/2006,138.537,1910.01,5.05
6/12/2006,134.027,1885.81,5.09
6/13/2006,129.017,1866.92,5.09
6/14/2006,127.889,1876.67,5.15
6/15/2006,133.965,1916.56,5.15
6/16/2006,133.578,1909.52,5.18
6/19/2006,132.775,1892.12,5.23
6/20/2006,132.837,1892.13,5.23
6/21/2006,137.002,1910.62,5.22
6/22/2006,137.347,1900.98,5.24
6/23/2006,137.848,1899.32,5.27
6/26/2006,140.04,1908.56,5.3
6/27/2006,139.226,1891.24,5.28
6/28/2006,139.602,1901.98,5.3
6/29/2006,143.005,1943.08,5.25
6/30/2006,145.281,1939.03,5.21
7/3/2006,146.805,1954.49,5.26
7/5/2006,145.124,1940.55,5.29
7/6/2006,146.648,1945.9,5.28
7/7/2006,144.936,1932.75,5.25
7/10/2006,145.322,1935.61,5.27
7/11/2006,146.669,1943.66,5.26
7/12/2006,145.677,1922.62,5.26
7/13/2006,141.794,1897.73,5.22
7/14/2006,138.819,1888.43,5.2
7/17/2006,141.011,1885.82,5.24
7/18/2006,133.589,1889.48,5.28
7/19/2006,136.658,1924.74,5.22
7/20/2006,134.361,1908.42,5.18
7/21/2006,131.762,1894.94,5.19
7/24/2006,134.664,1926.5,5.21
7/25/2006,136.616,1938.68,5.21
7/26/2006,133.672,1937.96,5.16
7/27/2006,134.194,1930.32,5.16
7/28/2006,135.698,1953.86,5.1
7/31/2006,134.831,1950.99,5.11
8/1/2006,132.848,1942.22,5.11
8/2/2006,132.785,1954.18,5.11
8/3/2006,133.933,1957.41,5.12
8/4/2006,132.733,1956.05,5.07
8/7/2006,132.211,1950.63,5.12
8/8/2006,130.937,1944.22,5.08
8/9/2006,129.559,1936.3,5.07
8/10/2006,131.428,1945.61,5.08
8/11/2006,130.864,1938.13,5.12
8/14/2006,129.278,1940.5,5.17
8/15/2006,132.91,1967.26,5.11
8/16/2006,135.426,1982.81,5.06
8/17/2006,138.015,1986.04,5.08
8/18/2006,138.892,1993.43,5.08
8/21/2006,137.378,1986.11,5.07
8/22/2006,138.266,1988.1,5.07
8/23/2006,138.318,1979.35,5.07
8/24/2006,135.718,1984.09,5.07
8/25/2006,134.038,1982.81,5.06
8/28/2006,135.447,1993.06,5.08
8/29/2006,132.733,1997.2,5.06
8/30/2006,135.489,1998.08,5.03
8/31/2006,136.303,1997.42,5.01
9/1/2006,139.476,2008.47,4.99
9/5/2006,139.413,2012,5.02
9/6/2006,139.539,1992.42,5.02
9/7/2006,138.356,1982.93,5.02
9/8/2006,139.298,1990.44,5
9/11/2006,138.146,1991.49,5.03
9/12/2006,141.613,2012.32,5.02
9/13/2006,150.693,2020.49,4.99
9/14/2006,152.798,2017.86,5.02
9/15/2006,154.997,2023.35,5.03
9/18/2006,153.468,2025.39,5.04
9/19/2006,152.023,2021,4.99
9/20/2006,151.928,2031.59,5
9/21/2006,151.3,2021.08,4.93
9/22/2006,151.227,2016.09,4.9
9/25/2006,153.845,2033.87,4.88
9/26/2006,155.981,2049.2,4.91
9/27/2006,156.369,2049.97,4.89
9/28/2006,156.987,2053.93,4.9
9/29/2006,156.044,2048.89,4.91
10/2/2006,151.541,2041.99,4.9
10/3/2006,151.667,2046.28,4.9
10/4/2006,154.421,2071.45,4.87
10/5/2006,156.149,2076.63,4.9
10/6/2006,156.065,2071.05,4.94
10/9/2006,157.112,2072.71,4.94
10/10/2006,160.966,2077.01,5
10/11/2006,159.72,2071.9,5.02
10/12/2006,159.06,2091.69,5.03
10/13/2006,156.568,2095.97,5.05
10/16/2006,155.51,2101.26,5.05
10/17/2006,155.468,2093.58,5.04
10/18/2006,155.74,2096.71,5.04
10/19/2006,153.793,2098.32,5.05
10/20/2006,152.494,2100.86,5.05
10/23/2006,155.259,2113.82,5.09
10/24/2006,153.95,2114.36,5.1
10/25/2006,153.96,2121.83,5.08
10/26/2006,159.155,2132.39,5.06
10/27/2006,156.568,2114.65,5.02
10/30/2006,162.328,2115.63,5.03
10/31/2006,157.971,2115.65,4.99
11/1/2006,156.097,2100.36,4.95
11/2/2006,153.918,2100.21,4.97
11/3/2006,152.222,2095.68,5.06
11/6/2006,151.091,2119.53,5.06
11/7/2006,152.703,2124.28,5.03
11/8/2006,151.279,2129.22,5.02
11/9/2006,150.001,2118.32,5.02
11/10/2006,148.462,2122.26,5.01
11/13/2006,148.315,2128.17,5.03
11/14/2006,148.315,2141.95,5.01
11/15/2006,150.808,2147.6,5.04
11/16/2006,152.253,2152.57,5.06
11/17/2006,154.128,2154.8,5.02
11/20/2006,155.573,2153.76,5.02
11/21/2006,156.149,2157.42,5.02
11/22/2006,157.259,2162.65,5.01
11/24/2006,156.83,2154.96,5
11/27/2006,153.929,2125.67,5
11/28/2006,152.075,2133.52,4.98
11/29/2006,151.436,2154.09,4.98
11/30/2006,150.588,2155.89,4.94
12/1/2006,149.464,2149.85,4.87
12/4/2006,153.077,2169,4.87
12/5/2006,154.086,2177.75,4.86
12/6/2006,154.495,2175.45,4.9
12/7/2006,155.262,2166.87,4.9
12/8/2006,154.558,2170.84,4.95
12/11/2006,152.615,2175.8,4.94
12/12/2006,153.455,2173.58,4.91
12/13/2006,153.539,2176.52,4.95
12/14/2006,153.413,2195.59,4.97
12/15/2006,153.203,2198.07,4.96
12/18/2006,152.289,2190.97,4.97
12/19/2006,153.088,2195.8,4.96
12/20/2006,154.254,2192.76,4.96
12/21/2006,156.921,2185.21,4.93
12/22/2006,157.079,2173.9,4.96
12/26/2006,156.648,2183.38,4.97
12/27/2006,159.285,2199.15,4.99
12/28/2006,161.228,2196,5.01
12/29/2006,159.547,2186.13,5
1/3/2007,162.929,2183.92,4.98
1/4/2007,164.684,2186.6,4.95
1/5/2007,164.641,2173.29,4.98
1/8/2007,167.677,2178.8,5.01
1/9/2007,168.738,2177.68,5.02
1/10/2007,173.202,2182.16,5.02
1/11/2007,176.479,2196.02,5.05
1/12/2007,181.184,2206.68,5.06
1/16/2007,180.092,2208.48,5.06
1/17/2007,181.909,2206.7,5.08
1/18/2007,178.622,2200.2,5.07
1/19/2007,178.222,2206.6,5.09
1/22/2007,177.802,2195,5.09
1/23/2007,185.018,2202.77,5.1
1/24/2007,180.649,2221.56,5.09
1/25/2007,178.243,2196.54,5.11
1/26/2007,177.687,2193.89,5.12
1/29/2007,177.067,2191.71,5.12
1/30/2007,176.584,2204.4,5.11
1/31/2007,176.206,2219.19,5.09
2/1/2007,177.844,2231.61,5.09
2/2/2007,177.592,2235.39,5.08
2/5/2007,179.241,2233.44,5.08
2/6/2007,179.399,2235.02,5.07
2/7/2007,181.226,2239.05,5.06
2/8/2007,182.172,2236.46,5.06
2/9/2007,182.424,2220.72,5.08
2/12/2007,179.945,2213.58,5.1
2/13/2007,179.094,2230.8,5.1
2/14/2007,180.806,2248.4,5.06
2/15/2007,184.43,2250.97,5.04
2/16/2007,182.277,2249.06,5.05
2/20/2007,182.76,2255.48,5.04
2/21/2007,181.331,2252.43,5.05
2/22/2007,183.821,2251.03,5.07
2/23/2007,183.128,2243.26,5.05
2/26/2007,176.017,2240.73,5.05
2/27/2007,171.248,2163.11,4.93
2/28/2007,167.267,2175.78,4.96
3/1/2007,166.522,2170.17,4.95
3/2/2007,163.539,2145.43,4.9
3/5/2007,160.892,2125.34,4.89
3/6/2007,163.614,2158.36,4.92
3/7/2007,164.363,2153.65,4.9
3/8/2007,166.219,2169.14,4.91
3/9/2007,167.338,2170.62,4.98
3/12/2007,168.065,2176.5,4.96
3/13/2007,161.788,2132.76,4.9
3/14/2007,162.042,2147.18,4.91
3/15/2007,164.489,2155.18,4.93
3/16/2007,164.647,2146.93,4.95
3/19/2007,167.011,2170.33,4.96
3/20/2007,162.812,2184.1,4.94
3/21/2007,167.137,2221.46,4.89
3/22/2007,166.873,2220.68,4.91
3/23/2007,169.173,2223.12,4.93
3/26/2007,168.298,2225.26,4.91
3/27/2007,167.285,2211.52,4.91
3/28/2007,165.312,2194.38,4.9
3/29/2007,164.584,2202.68,4.9
3/30/2007,164.901,2200.12,4.9
4/2/2007,162.569,2205.85,4.92
4/3/2007,164.584,2226.76,4.93
4/4/2007,164.341,2229.25,4.92
4/5/2007,165.112,2236.71,4.93
4/9/2007,163.909,2238.03,4.98
4/10/2007,167.306,2243.93,4.97
4/11/2007,165.66,2229.44,4.97
4/12/2007,165.112,2243.3,4.97
4/13/2007,166.536,2251.12,4.98
4/16/2007,169.426,2275.35,4.97
4/17/2007,170.471,2280.01,4.93
4/18/2007,169.205,2281.61,4.91
4/19/2007,165.059,2278.91,4.91
4/20/2007,163.35,2300.08,4.91
4/23/2007,161.082,2294.82,4.9
4/24/2007,161.05,2294.02,4.88
4/25/2007,161.219,2317.5,4.9
4/26/2007,161.314,2315.91,4.92
4/27/2007,159.816,2315.7,4.91
4/30/2007,157.927,2297.57,4.89
5/1/2007,157.031,2303.68,4.89
5/2/2007,156.82,2318.84,4.9
5/3/2007,157.157,2329.54,4.93
5/4/2007,157.104,2334.61,4.91
5/7/2007,156.577,2340.68,4.92
5/8/2007,155.417,2338.14,4.91
5/9/2007,154.161,2346.3,4.9
5/10/2007,153.655,2313.94,4.86
5/11/2007,157.284,2336.48,4.85
5/14/2007,154.773,2332.43,4.87
5/15/2007,152.779,2329.61,4.85
5/16/2007,152.653,2350.4,4.82
5/17/2007,156.239,2348.44,4.86
5/18/2007,156.345,2363.97,4.92
5/21/2007,156.471,2367.63,4.95
5/22/2007,155.48,2366.1,4.96
5/23/2007,155.469,2363.29,4.96
5/24/2007,154.319,2340.64,4.94
5/25/2007,152.948,2353.42,4.93
5/29/2007,154.457,2357.39,4.96
5/30/2007,154.478,2377.09,4.96
5/31/2007,161.978,2377.75,4.95
6/1/2007,162.78,2386.63,4.98
6/4/2007,161.335,2391.13,4.99
6/5/2007,161.272,2378.44,4.99
6/6/2007,160.254,2357.95,4.96
6/7/2007,158.262,2316.63,4.99
6/8/2007,161.081,2342.98,4.96
6/11/2007,163.529,2345.27,4.98
6/12/2007,164.556,2320.22,5.01
6/13/2007,166.315,2356.02,4.98
6/14/2007,166.591,2367.52,4.98
6/15/2007,167.311,2382.97,4.93
6/18/2007,169.833,2380.09,4.95
6/19/2007,170.66,2384.25,4.92
6/20/2007,167.28,2351.87,4.97
6/21/2007,165.976,2366.92,4.96
6/22/2007,164.779,2336.41,4.94
6/25/2007,163.74,2328.91,4.96
6/26/2007,165.616,2321.46,4.97
6/27/2007,169.007,2342.84,4.93
6/28/2007,168.265,2341.9,4.95
6/29/2007,165.923,2338.25,4.91
7/2/2007,175.354,2363.28,4.97
7/3/2007,175.629,2372.22,4.98
7/5/2007,173.669,2373.07,5.02
7/6/2007,175.523,2381.59,5
7/9/2007,174.093,2383.8,5.03
7/10/2007,173.616,2349.98,4.97
7/11/2007,174.686,2363.72,4.99
7/12/2007,175.152,2408.79,5.02
7/13/2007,178.914,2416.28,5.01
7/16/2007,177.028,2411.65,5.01
7/17/2007,173.934,2411.41,5.02
7/18/2007,184.689,2406.69,4.98
7/19/2007,185.335,2417.5,5
7/20/2007,181.732,2387.96,4.96
7/23/2007,182.601,2399.64,5
7/24/2007,176.805,2352.12,4.97
7/25/2007,178.861,2363.12,4.95
7/26/2007,175.258,2307.98,4.83
7/27/2007,173.192,2271.41,4.82
7/30/2007,174.199,2294.75,4.87
7/31/2007,169.007,2265.75,4.85
8/1/2007,164.736,2282.3,4.82
8/2/2007,167.364,2292.79,4.83
8/3/2007,160,2231.98,4.76
8/6/2007,165.616,2285.93,4.76
8/7/2007,167.491,2300.1,4.84
8/8/2007,172.175,2333.24,4.89
8/9/2007,165.754,2264.5,4.74
8/10/2007,167.417,2265.36,4.69
8/13/2007,161.886,2264.58,4.75
8/14/2007,155.666,2223.71,4.67
8/15/2007,153.96,2193.4,4.41
8/16/2007,162.416,2200.61,4.18
8/17/2007,170.861,2254.68,4.19
8/20/2007,167.523,2254.07,4.15
8/21/2007,167.958,2256.52,4.07
8/22/2007,169.96,2283.08,4.1
8/23/2007,169.399,2280.68,4.19
8/24/2007,168.117,2307.22,4.31
8/27/2007,166.697,2287.62,4.55
8/28/2007,159.311,2234.02,4.36
8/29/2007,164.662,2283.58,4.24
8/30/2007,164.034,2274.16,4.17
8/31/2007,165.056,2299.71,4.19
9/4/2007,167.717,2323.83,4.39
9/5/2007,166.801,2298.16,4.28
9/6/2007,166.748,2308.35,4.3
9/7/2007,162.385,2269.32,4.1
9/10/2007,161.863,2266.51,4.09
9/11/2007,167.695,2297.41,4.16
9/12/2007,164.652,2298.14,4.12
9/13/2007,168.866,2317.63,4.2
9/14/2007,168.366,2318.11,4.16
9/17/2007,168.142,2306.25,4.23
9/18/2007,180.38,2373.63,4.08
9/19/2007,181.636,2388.15,4.06
9/20/2007,177.465,2372.61,4.1
9/21/2007,180.998,2383.55,4.09
9/24/2007,175.698,2371.03,4.09
9/25/2007,179.721,2370.26,4.04
9/26/2007,179.572,2383.53,4.03
9/27/2007,183.658,2392.92,4.03
9/28/2007,184.541,2385.72,4.05
10/1/2007,187.042,2417.44,4.11
10/2/2007,188.096,2416.83,4.1
10/3/2007,190.277,2406.3,4.11
10/4/2007,188.394,2411.41,4.1
10/5/2007,190.831,2435.16,4.16
10/8/2007,190.724,2427.33,4.16
10/9/2007,198.238,2447.03,4.23
10/10/2007,197.216,2443.02,4.23
10/11/2007,195.662,2430.55,4.22
10/12/2007,195.811,2442.12,4.28
10/15/2007,192.938,2421.67,4.33
10/16/2007,196.013,2405.76,4.26
10/17/2007,208.581,2410.22,4.11
10/18/2007,203.846,2408.46,4.03
10/19/2007,198.706,2346.78,3.98
10/22/2007,202.026,2355.74,4.05
10/23/2007,203.952,2376.47,4.01
10/24/2007,201.377,2370.71,3.91
10/25/2007,207.677,2368.43,3.93
10/26/2007,211.167,2401.07,3.96
10/29/2007,209.422,2410.33,4
10/30/2007,210.359,2394.81,3.98
10/31/2007,220.234,2423.67,4.04
11/1/2007,213.317,2360.21,3.89
11/2/2007,212.093,2362.21,3.74
11/5/2007,208.049,2350.69,3.86
11/6/2007,209.433,2379.05,3.83
11/7/2007,204.591,2310.41,3.71
11/8/2007,203.154,2309.18,3.61
11/9/2007,203.473,2276.26,3.57
11/12/2007,201.1,2253.53,3.57
11/13/2007,208.23,2319.86,3.68
11/14/2007,208.794,2304.06,3.65
11/15/2007,209.114,2273.73,3.49
11/16/2007,204.58,2285.67,3.49
11/19/2007,196.184,2245.81,3.43
11/20/2007,199.802,2256.02,3.32
11/21/2007,199.429,2220.21,3.18
11/23/2007,202.835,2257.95,3.28
11/26/2007,198.897,2205.49,3.2
11/27/2007,204.325,2238.52,3.26
11/28/2007,213.306,2303.17,3.31
11/29/2007,211.029,2304.43,3.22
11/30/2007,211.819,2322.34,3.26
12/3/2007,217.254,2308.74,3.15
12/4/2007,217.009,2293.65,3.11
12/5/2007,215.695,2329.71,3.13
12/6/2007,227.388,2364.97,3.2
12/7/2007,227.612,2360.79,3.24
12/10/2007,236.037,2378.6,3.26
12/11/2007,228.242,2318.51,3.09
12/12/2007,222.102,2332.85,3.16
12/13/2007,223.138,2335.79,3.22
12/14/2007,223.117,2303.79,3.28
12/17/2007,217.019,2269.24,3.34
12/18/2007,218.151,2283.5,3.31
12/19/2007,220.394,2280.47,3.26
12/20/2007,219.07,2292.23,3.2
12/21/2007,230.805,2330.81,3.31
12/24/2007,234.36,2349.66,3.46
12/26/2007,237.083,2351.6,3.49
12/27/2007,233.079,2318.72,3.37
12/28/2007,234.222,2322.11,3.34
12/31/2007,231.499,2306.23,3.34
1/2/2008,229.908,2273.41,3.17
1/3/2008,241.109,2273.41,3.13
1/4/2008,225.284,2217.59,3.06
1/7/2008,220.714,2224.76,3.11
1/8/2008,214.766,2184.67,3.09
1/9/2008,213.325,2214.6,3.04
1/10/2008,222.988,2232.24,3.04
1/11/2008,217.895,2202.03,2.91
1/14/2008,222.529,2225.98,2.9
1/15/2008,216.08,2170.51,2.87
1/16/2008,217.511,2158.58,2.86
1/17/2008,218.845,2095.86,2.81
1/18/2008,215.161,2083.24,2.69
1/22/2008,216.763,2060.15,2.29
1/23/2008,222.113,2104.37,2.19
1/24/2008,227.975,2125.6,2.4
1/25/2008,222.156,2091.88,2.34
1/28/2008,224.558,2128.64,2.3
1/29/2008,234.328,2141.85,2.33
1/30/2008,230.645,2131.78,2.3
1/31/2008,235.343,2167.9,2.11
2/1/2008,235.503,2194.43,2.13
2/4/2008,234.702,2171.51,2.17
2/5/2008,223.864,2102.23,2.06
2/6/2008,218.44,2087.05,2.05
2/7/2008,218.578,2104.02,2.08
2/8/2008,218.792,2095.21,2.05
